time_s,h_plus,h_cross,amplitude,frequency_Hz
4.0848816976e-01,2.6400769514e-35,3.3418075929e-34,9.8470885169e-22,146.529004
4.0850817016e-01,2.0202675350e-35,3.3394165080e-34,9.8470885169e-22,146.529004
4.0852817056e-01,1.4022407723e-35,3.3358916485e-34,9.8470885169e-22,146.529004
4.0854817096e-01,7.8620114155e-36,3.3312387474e-34,9.8470885169e-22,146.529004
4.0856817136e-01,1.7235162401e-36,3.3254639009e-34,9.8470885169e-22,146.529004
4.0858817176e-01,-4.3910635904e-36,3.3185735651e-34,9.8470885169e-22,146.529004
4.0860817216e-01,-1.0479730092e-35,3.3105745523e-34,9.8470885169e-22,146.529004
4.0862817256e-01,-1.6540502130e-35,3.3014740268e-34,9.8470885169e-22,146.529004
4.0864817296e-01,-2.2571416026e-35,3.2912795020e-34,9.8470885169e-22,146.529004
4.0866817336e-01,-2.8570526168e-35,3.2799988353e-34,9.8470885169e-22,146.529004
4.0868817376e-01,-3.4535905594e-35,3.2676402250e-34,9.8470885169e-22,146.529004
4.0870817416e-01,-4.0465646589e-35,3.2542122056e-34,9.8470885169e-22,146.529004
4.0872817456e-01,-4.6357861250e-35,3.2397236435e-34,9.8470885169e-22,146.529004
4.0874817496e-01,-5.2210682062e-35,3.2241837331e-34,9.8470885169e-22,146.529004
4.0876817536e-01,-5.8022262452e-35,3.2076019917e-34,9.8470885169e-22,146.529004
4.0878817576e-01,-6.3790777338e-35,3.1899882558e-34,9.8470885169e-22,146.529004
4.0880817616e-01,-6.9514423667e-35,3.1713526753e-34,9.8470885169e-22,146.529004
4.0882817656e-01,-7.5191420947e-35,3.1517057101e-34,9.8470885169e-22,146.529004
4.0884817696e-01,-8.0820011766e-35,3.1310581241e-34,9.8470885169e-22,146.529004
4.0886817736e-01,-8.6398462298e-35,3.1094209810e-34,9.8470885169e-22,146.529004
4.0888817776e-01,-9.1925062808e-35,3.0868056393e-34,9.8470885169e-22,146.529004
4.0890817816e-01,-9.7398128138e-35,3.0632237467e-34,9.8470885169e-22,146.529004
4.0892817856e-01,-1.0281599818e-34,3.0386872356e-34,9.8470885169e-22,146.529004
4.0894817896e-01,-1.0817703837e-34,3.0132083176e-34,9.8470885169e-22,146.529004
4.0896817936e-01,-1.1347964009e-34,2.9867994780e-34,9.8470885169e-22,146.529004
4.0898817976e-01,-1.1872222120e-34,2.9594734708e-34,9.8470885169e-22,146.529004
4.0900818016e-01,-1.2390322638e-34,2.9312433130e-34,9.8470885169e-22,146.529004
4.0902818056e-01,-1.2902112762e-34,2.9021222794e-34,9.8470885169e-22,146.529004
4.0904818096e-01,-1.3407442462e-34,2.8721238965e-34,9.8470885169e-22,146.529004
4.0906818136e-01,-1.3906164519e-34,2.8412619375e-34,9.8470885169e-22,146.529004
4.0908818176e-01,-1.4398134562e-34,2.8095504159e-34,9.8470885169e-22,146.529004
4.0910818216e-01,-1.4883211110e-34,2.7770035805e-34,9.8470885169e-22,146.529004
4.0912818256e-01,-1.5361255606e-34,2.7436359090e-34,9.8470885169e-22,146.529004
4.0914818296e-01,-1.5832132454e-34,2.7094621024e-34,9.8470885169e-22,146.529004
4.0916818336e-01,-1.6295709053e-34,2.6744970790e-34,9.8470885169e-22,146.529004
4.0918818376e-01,-1.6751855831e-34,2.6387559684e-34,9.8470885169e-22,146.529004
4.0920818416e-01,-1.7200446277e-34,2.6022541055e-34,9.8470885169e-22,146.529004
4.0922818456e-01,-1.7641356973e-34,2.5650070245e-34,9.8470885169e-22,146.529004
4.0924818496e-01,-1.8074467621e-34,2.5270304528e-34,9.8470885169e-22,146.529004
4.0926818536e-01,-1.8499661075e-34,2.4883403046e-34,9.8470885169e-22,146.529004
4.0928818576e-01,-1.8916823368e-34,2.4489526749e-34,9.8470885169e-22,146.529004
4.0930818616e-01,-1.9325843736e-34,2.4088838334e-34,9.8470885169e-22,146.529004
4.0932818656e-01,-1.9726614646e-34,2.3681502179e-34,9.8470885169e-22,146.529004
4.0934818696e-01,-2.0119031818e-34,2.3267684282e-34,9.8470885169e-22,146.529004
4.0936818736e-01,-2.0502994248e-34,2.2847552200e-34,9.8470885169e-22,146.529004
4.0938818776e-01,-2.0878404231e-34,2.2421274979e-34,9.8470885169e-22,146.529004
4.0940818816e-01,-2.1245167380e-34,2.1989023097e-34,9.8470885169e-22,146.529004
4.0942818856e-01,-2.1603192644e-34,2.1550968396e-34,9.8470885169e-22,146.529004
4.0944818896e-01,-2.1952392328e-34,2.1107284019e-34,9.8470885169e-22,146.529004
4.0946818936e-01,-2.2292682109e-34,2.0658144343e-34,9.8470885169e-22,146.529004
4.0948818976e-01,-2.2623981050e-34,2.0203724921e-34,9.8470885169e-22,146.529004
4.0950819016e-01,-2.2946211617e-34,1.9744202408e-34,9.8470885169e-22,146.529004
4.0952819056e-01,-2.3259299689e-34,1.9279754505e-34,9.8470885169e-22,146.529004
4.0954819096e-01,-2.3563174571e-34,1.8810559888e-34,9.8470885169e-22,146.529004
4.0956819136e-01,-2.3857769005e-34,1.8336798144e-34,9.8470885169e-22,146.529004
4.0958819176e-01,-2.4143019179e-34,1.7858649709e-34,9.8470885169e-22,146.529004
4.0960819216e-01,-2.4418864734e-34,1.7376295799e-34,9.8470885169e-22,146.529004
4.0962819256e-01,-2.4685248774e-34,1.6889918345e-34,9.8470885169e-22,146.529004
4.0964819296e-01,-2.4942117866e-34,1.6399699934e-34,9.8470885169e-22,146.529004
4.0966819336e-01,-2.5189422052e-34,1.5905823734e-34,9.8470885169e-22,146.529004
4.0968819376e-01,-2.5427114844e-34,1.5408473436e-34,9.8470885169e-22,146.529004
4.0970819416e-01,-2.5655153234e-34,1.4907833189e-34,9.8470885169e-22,146.529004
4.0972819456e-01,-2.5873497689e-34,1.4404087530e-34,9.8470885169e-22,146.529004
4.0974819496e-01,-2.6082112154e-34,1.3897421325e-34,9.8470885169e-22,146.529004
4.0976819536e-01,-2.6280964047e-34,1.3388019701e-34,9.8470885169e-22,146.529004
4.0978819576e-01,-2.6470024260e-34,1.2876067981e-34,9.8470885169e-22,146.529004
4.0980819616e-01,-2.6649267155e-34,1.2361751625e-34,9.8470885169e-22,146.529004
4.0982819656e-01,-2.6818670554e-34,1.1845256159e-34,9.8470885169e-22,146.529004
4.0984819696e-01,-2.6978215740e-34,1.1326767114e-34,9.8470885169e-22,146.529004
4.0986819736e-01,-2.7127887443e-34,1.0806469967e-34,9.8470885169e-22,146.529004
4.0988819776e-01,-2.7267673837e-34,1.0284550068e-34,9.8470885169e-22,146.529004
4.0990819816e-01,-2.7397566525e-34,9.7611925873e-35,9.8470885169e-22,146.529004
4.0992819856e-01,-2.7517560532e-34,9.2365824459e-35,9.8470885169e-22,146.529004
4.0994819896e-01,-2.7627654293e-34,8.7109042559e-35,9.8470885169e-22,146.529004
4.0996819936e-01,-2.7727849637e-34,8.1843422581e-35,9.8470885169e-22,146.529004
4.0998819976e-01,-2.7818151775e-34,7.6570802605e-35,9.8470885169e-22,146.529004
4.1000820016e-01,-2.7898569286e-34,7.1293015767e-35,9.8470885169e-22,146.529004
4.1002820056e-01,-2.7969114096e-34,6.6011889658e-35,9.8470885169e-22,146.529004
4.1004820096e-01,-2.8029801466e-34,6.0729245712e-35,9.8470885169e-22,146.529004
4.1006820136e-01,-2.8080649971e-34,5.5446898614e-35,9.8470885169e-22,146.529004
4.1008820176e-01,-2.8121681478e-34,5.0166655703e-35,9.8470885169e-22,146.529004
4.1010820216e-01,-2.8152921131e-34,4.4890316381e-35,9.8470885169e-22,146.529004
4.1012820256e-01,-2.8174397323e-34,3.9619671532e-35,9.8470885169e-22,146.529004
4.1014820296e-01,-2.8186141679e-34,3.4356502939e-35,9.8470885169e-22,146.529004
4.1016820336e-01,-2.8188189027e-34,2.9102582715e-35,9.8470885169e-22,146.529004
4.1018820376e-01,-2.8180577379e-34,2.3859672728e-35,9.8470885169e-22,146.529004
4.1020820416e-01,-2.8163347899e-34,1.8629524048e-35,9.8470885169e-22,146.529004
4.1022820456e-01,-2.8136544882e-34,1.3413876382e-35,9.8470885169e-22,146.529004
4.1024820496e-01,-2.8100215723e-34,8.2144575271e-36,9.8470885169e-22,146.529004
4.1026820536e-01,-2.8054410890e-34,3.0329828289e-36,9.8470885169e-22,146.529004
4.1028820576e-01,-2.7999183891e-34,-2.1288453602e-36,9.8470885169e-22,146.529004
4.1030820616e-01,-2.7934591250e-34,-7.2693382096e-36,9.8470885169e-22,146.529004
4.1032820656e-01,-2.7860692470e-34,-1.2386820935e-35,9.8470885169e-22,146.529004
4.1034820696e-01,-2.7777550002e-34,-1.7479633317e-35,9.8470885169e-22,146.529004
4.1036820736e-01,-2.7685229214e-34,-2.2546130209e-35,9.8470885169e-22,146.529004
4.1038820776e-01,-2.7583798353e-34,-2.7584682042e-35,9.8470885169e-22,146.529004
4.1040820816e-01,-2.7473328517e-34,-3.2593675321e-35,9.8470885169e-22,146.529004
4.1042820856e-01,-2.7353893610e-34,-3.7571513111e-35,9.8470885169e-22,146.529004
4.1044820896e-01,-2.7225570313e-34,-4.2516615520e-35,9.8470885169e-22,146.529004
4.1046820936e-01,-2.7088438043e-34,-4.7427420169e-35,9.8470885169e-22,146.529004
4.1048820976e-01,-2.6942578918e-34,-5.2302382661e-35,9.8470885169e-22,146.529004
4.1050821016e-01,-2.6788077712e-34,-5.7139977033e-35,9.8470885169e-22,146.529004
4.1052821056e-01,-2.6625021823e-34,-6.1938696210e-35,9.8470885169e-22,146.529004
4.1054821096e-01,-2.6453501228e-34,-6.6697052441e-35,9.8470885169e-22,146.529004
4.1056821136e-01,-2.6273608443e-34,-7.1413577736e-35,9.8470885169e-22,146.529004
4.1058821176e-01,-2.6085438479e-34,-7.6086824285e-35,9.8470885169e-22,146.529004
4.1060821216e-01,-2.5889088804e-34,-8.0715364876e-35,9.8470885169e-22,146.529004
4.1062821256e-01,-2.5684659297e-34,-8.5297793299e-35,9.8470885169e-22,146.529004
4.1064821296e-01,-2.5472252204e-34,-8.9832724748e-35,9.8470885169e-22,146.529004
4.1066821336e-01,-2.5251972094e-34,-9.4318796205e-35,9.8470885169e-22,146.529004
4.1068821376e-01,-2.5023925814e-34,-9.8754666821e-35,9.8470885169e-22,146.529004
4.1070821416e-01,-2.4788222445e-34,-1.0313901829e-34,9.8470885169e-22,146.529004
4.1072821456e-01,-2.4544973252e-34,-1.0747055520e-34,9.8470885169e-22,146.529004
4.1074821496e-01,-2.4294291640e-34,-1.1174800541e-34,9.8470885169e-22,146.529004
4.1076821536e-01,-2.4036293106e-34,-1.1597012035e-34,9.8470885169e-22,146.529004
4.1078821576e-01,-2.3771095192e-34,-1.2013567540e-34,9.8470885169e-22,146.529004
4.1080821616e-01,-2.3498817434e-34,-1.2424347018e-34,9.8470885169e-22,146.529004
4.1082821656e-01,-2.3219581315e-34,-1.2829232889e-34,9.8470885169e-22,146.529004
4.1084821696e-01,-2.2933510216e-34,-1.3228110060e-34,9.8470885169e-22,146.529004
4.1086821736e-01,-2.2640729367e-34,-1.3620865953e-34,9.8470885169e-22,146.529004
4.1088821776e-01,-2.2341365791e-34,-1.4007390538e-34,9.8470885169e-22,146.529004
4.1090821816e-01,-2.2035548262e-34,-1.4387576354e-34,9.8470885169e-22,146.529004
4.1092821856e-01,-2.1723407248e-34,-1.4761318543e-34,9.8470885169e-22,146.529004
4.1094821896e-01,-2.1405074860e-34,-1.5128514869e-34,9.8470885169e-22,146.529004
4.1096821936e-01,-2.1080684803e-34,-1.5489065746e-34,9.8470885169e-22,146.529004
4.1098821976e-01,-2.0750372321e-34,-1.5842874262e-34,9.8470885169e-22,146.529004
4.1100822016e-01,-2.0414274147e-34,-1.6189846199e-34,9.8470885169e-22,146.529004
4.1102822056e-01,-2.0072528449e-34,-1.6529890056e-34,9.8470885169e-22,146.529004
4.1104822096e-01,-1.9725274774e-34,-1.6862917069e-34,9.8470885169e-22,146.529004
4.1106822136e-01,-1.9372654002e-34,-1.7188841231e-34,9.8470885169e-22,146.529004
4.1108822176e-01,-1.9014808286e-34,-1.7507579311e-34,9.8470885169e-22,146.529004
4.1110822216e-01,-1.8651880999e-34,-1.7819050869e-34,9.8470885169e-22,146.529004
4.1112822256e-01,-1.8284016685e-34,-1.8123178275e-34,9.8470885169e-22,146.529004
4.1114822296e-01,-1.7911360998e-34,-1.8419886722e-34,9.8470885169e-22,146.529004
4.1116822336e-01,-1.7534060652e-34,-1.8709104245e-34,9.8470885169e-22,146.529004
4.1118822376e-01,-1.7152263365e-34,-1.8990761726e-34,9.8470885169e-22,146.529004
4.1120822416e-01,-1.6766117808e-34,-1.9264792916e-34,9.8470885169e-22,146.529004
4.1122822456e-01,-1.6375773543e-34,-1.9531134439e-34,9.8470885169e-22,146.529004
4.1124822496e-01,-1.5981380974e-34,-1.9789725805e-34,9.8470885169e-22,146.529004
4.1126822536e-01,-1.5583091292e-34,-2.0040509419e-34,9.8470885169e-22,146.529004
4.1128822576e-01,-1.5181056417e-34,-2.0283430589e-34,9.8470885169e-22,146.529004
4.1130822616e-01,-1.4775428946e-34,-2.0518437534e-34,9.8470885169e-22,146.529004
4.1132822656e-01,-1.4366362094e-34,-2.0745481388e-34,9.8470885169e-22,146.529004
4.1134822696e-01,-1.3954009646e-34,-2.0964516207e-34,9.8470885169e-22,146.529004
4.1136822736e-01,-1.3538525896e-34,-2.1175498974e-34,9.8470885169e-22,146.529004
4.1138822776e-01,-1.3120065593e-34,-2.1378389598e-34,9.8470885169e-22,146.529004
4.1140822816e-01,-1.2698783889e-34,-2.1573150919e-34,9.8470885169e-22,146.529004
4.1142822856e-01,-1.2274836282e-34,-2.1759748710e-34,9.8470885169e-22,146.529004
4.1144822896e-01,-1.1848378562e-34,-2.1938151676e-34,9.8470885169e-22,146.529004
4.1146822936e-01,-1.1419566756e-34,-2.2108331449e-34,9.8470885169e-22,146.529004
4.1148822976e-01,-1.0988557076e-34,-2.2270262594e-34,9.8470885169e-22,146.529004
4.1150823016e-01,-1.0555505859e-34,-2.2423922599e-34,9.8470885169e-22,146.529004
4.1152823056e-01,-1.0120569521e-34,-2.2569291875e-34,9.8470885169e-22,146.529004
4.1154823096e-01,-9.6839044970e-35,-2.2706353748e-34,9.8470885169e-22,146.529004
4.1156823136e-01,-9.2456671893e-35,-2.2835094456e-34,9.8470885169e-22,146.529004
4.1158823176e-01,-8.8060139144e-35,-2.2955503142e-34,9.8470885169e-22,146.529004
4.1160823216e-01,-8.3651008498e-35,-2.3067571843e-34,9.8470885169e-22,146.529004
4.1162823256e-01,-7.9230839804e-35,-2.3171295483e-34,9.8470885169e-22,146.529004
4.1164823296e-01,-7.4801190467e-35,-2.3266671865e-34,9.8470885169e-22,146.529004
4.1166823336e-01,-7.0363614919e-35,-2.3353701659e-34,9.8470885169e-22,146.529004
4.1168823376e-01,-6.5919664098e-35,-2.3432388387e-34,9.8470885169e-22,146.529004
4.1170823416e-01,-6.1470884938e-35,-2.3502738416e-34,9.8470885169e-22,146.529004
4.1172823456e-01,-5.7018819846e-35,-2.3564760941e-34,9.8470885169e-22,146.529004
4.1174823496e-01,-5.2565006199e-35,-2.3618467971e-34,9.8470885169e-22,146.529004
4.1176823536e-01,-4.8110975836e-35,-2.3663874315e-34,9.8470885169e-22,146.529004
4.1178823576e-01,-4.3658254552e-35,-2.3700997564e-34,9.8470885169e-22,146.529004
4.1180823616e-01,-3.9208361606e-35,-2.3729858076e-34,9.8470885169e-22,146.529004
4.1182823656e-01,-3.4762809221e-35,-2.3750478954e-34,9.8470885169e-22,146.529004
4.1184823696e-01,-3.0323102099e-35,-2.3762886032e-34,9.8470885169e-22,146.529004
4.1186823736e-01,-2.5890736932e-35,-2.3767107853e-34,9.8470885169e-22,146.529004
4.1188823776e-01,-2.1467201926e-35,-2.3763175646e-34,9.8470885169e-22,146.529004
4.1190823816e-01,-1.7053976319e-35,-2.3751123311e-34,9.8470885169e-22,146.529004
4.1192823856e-01,-1.2652529918e-35,-2.3730987390e-34,9.8470885169e-22,146.529004
4.1194823896e-01,-8.2643226265e-36,-2.3702807047e-34,9.8470885169e-22,146.529004
4.1196823936e-01,-3.8908039892e-36,-2.3666624045e-34,9.8470885169e-22,146.529004
4.1198823976e-01,4.6658726571e-37,-2.3622482718e-34,9.8470885169e-22,146.529004
4.1200824016e-01,4.8064236751e-36,-2.3570429950e-34,9.8470885169e-22,146.529004
4.1202824056e-01,9.1272894845e-36,-2.3510515145e-34,9.8470885169e-22,146.529004
4.1204824096e-01,1.3427781086e-35,-2.3442790203e-34,9.8470885169e-22,146.529004
4.1206824136e-01,1.7706507452e-35,-2.3367309489e-34,9.8470885169e-22,146.529004
4.1208824176e-01,2.1962090558e-35,-2.3284129807e-34,9.8470885169e-22,146.529004
4.1210824216e-01,2.6193165804e-35,-2.3193310372e-34,9.8470885169e-22,146.529004
4.1212824256e-01,3.0398382431e-35,-2.3094912774e-34,9.8470885169e-22,146.529004
4.1214824296e-01,3.4576403922e-35,-2.2989000956e-34,9.8470885169e-22,146.529004
4.1216824336e-01,3.8725908411e-35,-2.2875641176e-34,9.8470885169e-22,146.529004
4.1218824376e-01,4.2845589067e-35,-2.2754901979e-34,9.8470885169e-22,146.529004
4.1220824416e-01,4.6934154491e-35,-2.2626854160e-34,9.8470885169e-22,146.529004
4.1222824456e-01,5.0990329091e-35,-2.2491570737e-34,9.8470885169e-22,146.529004
4.1224824496e-01,5.5012853456e-35,-2.2349126912e-34,9.8470885169e-22,146.529004
4.1226824536e-01,5.9000484724e-35,-2.2199600039e-34,9.8470885169e-22,146.529004
4.1228824576e-01,6.2951996943e-35,-2.2043069587e-34,9.8470885169e-22,146.529004
4.1230824616e-01,6.6866181418e-35,-2.1879617107e-34,9.8470885169e-22,146.529004
4.1232824656e-01,7.0741847062e-35,-2.1709326193e-34,9.8470885169e-22,146.529004
4.1234824696e-01,7.4577820728e-35,-2.1532282449e-34,9.8470885169e-22,146.529004
4.1236824736e-01,7.8372947544e-35,-2.1348573446e-34,9.8470885169e-22,146.529004
4.1238824776e-01,8.2126091232e-35,-2.1158288690e-34,9.8470885169e-22,146.529004
4.1240824816e-01,8.5836134425e-35,-2.0961519579e-34,9.8470885169e-22,146.529004
4.1242824856e-01,8.9501978971e-35,-2.0758359369e-34,9.8470885169e-22,146.529004
4.1244824896e-01,9.3122546237e-35,-2.0548903128e-34,9.8470885169e-22,146.529004
4.1246824936e-01,9.6696777394e-35,-2.0333247703e-34,9.8470885169e-22,146.529004
4.1248824976e-01,1.0022363371e-34,-2.0111491676e-34,9.8470885169e-22,146.529004
4.1250825017e-01,1.0370209681e-34,-1.9883735324e-34,9.8470885169e-22,146.529004
4.1252825057e-01,1.0713116896e-34,-1.9650080578e-34,9.8470885169e-22,146.529004
4.1254825097e-01,1.1050987332e-34,-1.9410630981e-34,9.8470885169e-22,146.529004
4.1256825137e-01,1.1383725419e-34,-1.9165491648e-34,9.8470885169e-22,146.529004
4.1258825177e-01,1.1711237727e-34,-1.8914769222e-34,9.8470885169e-22,146.529004
4.1260825217e-01,1.2033432985e-34,-1.8658571830e-34,9.8470885169e-22,146.529004
4.1262825257e-01,1.2350222110e-34,-1.8397009044e-34,9.8470885169e-22,146.529004
4.1264825297e-01,1.2661518224e-34,-1.8130191834e-34,9.8470885169e-22,146.529004
4.1266825337e-01,1.2967236676e-34,-1.7858232528e-34,9.8470885169e-22,146.529004
4.1268825377e-01,1.3267295065e-34,-1.7581244763e-34,9.8470885169e-22,146.529004
4.1270825417e-01,1.3561613255e-34,-1.7299343447e-34,9.8470885169e-22,146.529004
4.1272825457e-01,1.3850113393e-34,-1.7012644710e-34,9.8470885169e-22,146.529004
4.1274825497e-01,1.4132719934e-34,-1.6721265861e-34,9.8470885169e-22,146.529004
4.1276825537e-01,1.4409359648e-34,-1.6425325343e-34,9.8470885169e-22,146.529004
4.1278825577e-01,1.4679961641e-34,-1.6124942689e-34,9.8470885169e-22,146.529004
4.1280825617e-01,1.4944457371e-34,-1.5820238473e-34,9.8470885169e-22,146.529004
4.1282825657e-01,1.5202780659e-34,-1.5511334270e-34,9.8470885169e-22,146.529004
4.1284825697e-01,1.5454867702e-34,-1.5198352607e-34,9.8470885169e-22,146.529004
4.1286825737e-01,1.5700657090e-34,-1.4881416917e-34,9.8470885169e-22,146.529004
4.1288825777e-01,1.5940089813e-34,-1.4560651495e-34,9.8470885169e-22,146.529004
4.1290825817e-01,1.6173109270e-34,-1.4236181450e-34,9.8470885169e-22,146.529004
4.1292825857e-01,1.6399661287e-34,-1.3908132660e-34,9.8470885169e-22,146.529004
4.1294825897e-01,1.6619694115e-34,-1.3576631727e-34,9.8470885169e-22,146.529004
4.1296825937e-01,1.6833158449e-34,-1.3241805928e-34,9.8470885169e-22,146.529004
4.1298825977e-01,1.7040007425e-34,-1.2903783171e-34,9.8470885169e-22,146.529004
4.1300826017e-01,1.7240196634e-34,-1.2562691948e-34,9.8470885169e-22,146.529004
4.1302826057e-01,1.7433684124e-34,-1.2218661288e-34,9.8470885169e-22,146.529004
4.1304826097e-01,1.7620430402e-34,-1.1871820712e-34,9.8470885169e-22,146.529004
4.1306826137e-01,1.7800398445e-34,-1.1522300186e-34,9.8470885169e-22,146.529004
4.1308826177e-01,1.7973553696e-34,-1.1170230073e-34,9.8470885169e-22,146.529004
4.1310826217e-01,1.8139864068e-34,-1.0815741092e-34,9.8470885169e-22,146.529004
4.1312826257e-01,1.8299299948e-34,-1.0458964264e-34,9.8470885169e-22,146.529004
4.1314826297e-01,1.8451834192e-34,-1.0100030874e-34,9.8470885169e-22,146.529004
4.1316826337e-01,1.8597442130e-34,-9.7390724192e-35,9.8470885169e-22,146.529004
4.1318826377e-01,1.8736101559e-34,-9.3762205650e-35,9.8470885169e-22,146.529004
4.1320826417e-01,1.8867792746e-34,-9.0116071006e-35,9.8470885169e-22,146.529004
4.1322826457e-01,1.8992498422e-34,-8.6453638914e-35,9.8470885169e-22,146.529004
4.1324826497e-01,1.9110203777e-34,-8.2776228348e-35,9.8470885169e-22,146.529004
4.1326826537e-01,1.9220896458e-34,-7.9085158142e-35,9.8470885169e-22,146.529004
4.1328826577e-01,1.9324566564e-34,-7.5381746542e-35,9.8470885169e-22,146.529004
4.1330826617e-01,1.9421206634e-34,-7.1667310758e-35,9.8470885169e-22,146.529004
4.1332826657e-01,1.9510811646e-34,-6.7943166516e-35,9.8470885169e-22,146.529004
4.1334826697e-01,1.9593379008e-34,-6.4210627611e-35,9.8470885169e-22,146.529004
4.1336826737e-01,1.9668908545e-34,-6.0471005471e-35,9.8470885169e-22,146.529004
4.1338826777e-01,1.9737402494e-34,-5.6725608710e-35,9.8470885169e-22,146.529004
4.1340826817e-01,1.9798865491e-34,-5.2975742698e-35,9.8470885169e-22,146.529004
4.1342826857e-01,1.9853304561e-34,-4.9222709121e-35,9.8470885169e-22,146.529004
4.1344826897e-01,1.9900729106e-34,-4.5467805557e-35,9.8470885169e-22,146.529004
4.1346826937e-01,1.9941150892e-34,-4.1712325041e-35,9.8470885169e-22,146.529004
4.1348826977e-01,1.9974584035e-34,-3.7957555644e-35,9.8470885169e-22,146.529004
4.1350827017e-01,2.0001044988e-34,-3.4204780053e-35,9.8470885169e-22,146.529004
